Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
590000,1.627017,1.8872782,33.258564,4999.0,198.99999985009586,99.49999992504793,2053.3287444114685,1.0
600000,1.6166369,1.8953104,33.01665,4999.0,199.16666629821216,99.58333314910608,1987.467533826828,1.0
610000,1.6616073,1.8869911,33.623055,4999.0,194.00000153348083,97.00000076674041,1840.0990818738937,1.0
620000,1.6767198,1.9348581,33.39366,4999.0,193.49999877542723,96.74999938771361,1800.6590201854706,1.0
630000,1.6618822,1.9440079,33.255928,4999.0,193.75000026554335,96.87500013277167,1800.170510649681,1.0
640000,1.6705894,2.0071223,33.190403,4999.0,195.00000047683716,97.50000023841858,1746.400132894516,1.0
650000,1.6727287,1.9424274,32.955574,4999.0,197.24999856948853,98.62499928474426,1830.738345861435,1.0
660000,1.5933248,1.8884238,32.594677,4999.0,194.83333263616078,97.41666631808039,1763.2255556583405,1.0
670000,1.6079296,1.9836397,32.79047,4999.0,191.16666503747305,95.58333251873653,1741.113295475642,1.0
680000,1.5902935,2.147272,33.38615,4999.0,None,None,None,1.0
690000,1.542833,2.161375,33.397552,4999.0,199.99999927391764,99.99999963695882,1896.5956393082936,1.0
700000,1.5759008,2.0518363,33.45431,4999.0,185.99999454528248,92.99999727264124,1882.5379593372345,1.0
710000,1.6200345,2.1018252,34.220173,4999.0,207.9999963316368,103.9999981658184,1903.4354568719864,1.0
720000,1.6517415,2.1138415,34.73873,4999.0,213.49999922513962,106.74999961256981,1904.16109085083,1.0
730000,1.6426616,2.032269,34.83419,4999.0,207.74999932810897,103.87499966405449,1992.4431309700012,1.0
740000,1.652488,2.077598,35.05444,4999.0,213.49999380111694,106.74999690055847,1880.6912019252777,1.0
750000,1.6026181,2.058101,35.20739,4999.0,178.99999603361357,89.49999801680679,2062.2097437381744,1.0
760000,1.585133,2.0875454,35.248646,4999.0,208.16666395376282,104.08333197688141,1966.6729316711426,1.0
770000,1.6081996,2.1255593,35.453873,4999.0,211.33333070894392,105.66666535447196,1891.5706302324932,1.0
780000,1.6397768,2.1327794,35.671463,None,None,None,None,1.0
790000,1.614895,2.1227574,35.74478,4999.0,210.49999890546314,105.24999945273157,2019.4421610832214,1.0
800000,1.5913088,2.086419,35.942993,4999.0,207.1666635274887,103.58333176374435,2042.2195030053456,1.0
810000,1.5880938,2.1053524,36.121338,4999.0,205.7499986588955,102.87499932944775,2031.4745312929153,1.0
820000,1.5853046,2.1195476,36.363506,4999.0,205.9999970793724,102.9999985396862,2072.444239616394,1.0
830000,1.5309244,2.1063473,36.284897,4999.0,206.00000008940697,103.00000004470348,2058.0758793354034,1.0
840000,1.5251955,2.1445725,36.69466,4999.0,197.4999988079071,98.74999940395355,2034.6800019741058,1.0
850000,1.4961553,2.1670194,36.96946,4999.0,208.2499931292259,104.12499656461296,2124.161410689354,1.0
860000,1.4854987,2.1876187,37.120075,4999.0,212.16666443964155,106.08333221982078,2100.552495320638,1.0
870000,1.4772457,2.2304013,37.468555,4999.0,212.1666634263626,106.0833317131813,2005.085693995158,1.0
880000,1.4945371,2.2370656,37.78006,None,None,None,None,1.0
890000,1.4569733,2.1935651,37.915596,4999.0,214.499997644724,107.249998822362,2134.8452621301017,1.0
900000,1.454116,2.172804,38.059494,4999.0,213.33333113700306,106.66666556850153,2148.145810286204,1.0
910000,1.4793047,2.0940742,37.730022,4999.0,212.49999703333015,106.24999851666507,2087.638639807701,1.0
920000,1.5351489,2.117128,38.8775,4999.0,213.4999970793724,106.7499985396862,2155.525888442993,1.0
930000,1.5332974,2.0944226,39.394295,4999.0,212.49999823898543,106.24999911949271,2127.7444418668747,1.0
940000,1.4983435,2.046637,39.173565,4999.0,212.9999952587532,106.4999976293766,2164.4119820594788,1.0
950000,1.4538642,2.078319,39.815437,4999.0,193.4999951395439,96.74999756977195,2317.4054930210114,1.0
960000,1.389543,2.0955968,39.69052,4999.0,211.16666329811173,105.58333164905586,2325.805586973826,1.0
970000,1.3491484,2.186868,40.04422,4999.0,208.49999602635702,104.24999801317851,2161.4364002545676,1.0
980000,1.3076077,2.2100735,39.901016,None,None,None,None,1.0
990000,1.3114928,2.222155,39.936928,4999.0,215.49999554951987,107.74999777475993,2240.1893927256265,1.0
1000000,1.3300961,2.1872065,40.258335,4999.0,199.9999969583781,99.99999847918905,2271.6514544487,1.0
1010000,1.316528,2.1810405,40.101055,4649.0,198.73666277438556,99.36833138719278,2053.4032315413156,1.0
1020000,1.3872861,2.2583017,41.42066,4999.0,205.99999541044235,102.99999770522118,2186.4127769470215,1.0
1030000,1.3980577,2.2204158,41.8912,4999.0,217.9999982714653,108.99999913573265,2198.1136589050293,1.0
1040000,1.4472232,2.168015,42.31842,4999.0,217.9999995502876,108.9999997751438,2100.679913520813,1.0
1050000,1.43679,2.0848637,42.611916,4999.0,217.49999537796248,108.74999768898124,2280.802861094475,1.0
1060000,1.3941274,2.071355,42.225945,4999.0,210.83333118578108,105.41666559289054,2130.8566948572793,1.0
1070000,1.3737978,2.1096385,42.222626,4999.0,209.16666324754866,104.58333162377433,2051.795233488083,1.0
1080000,1.3515488,2.1322222,42.367855,4999.0,None,None,None,1.0
1090000,1.3462261,2.1100519,42.375275,4999.0,207.3333324067838,103.6666662033919,2281.883142709732,1.0
1100000,1.2831256,2.0868316,42.419857,4999.0,208.99999837984797,104.49999918992398,2255.5428405602775,1.0
1110000,1.2730576,2.087429,42.10447,4804.75,192.788844636234,96.394422318117,2089.6016511917114,1.0
1120000,1.2301854,2.165347,42.5659,4999.0,211.99999716610182,105.99999858305091,2212.361627101898,1.0
1130000,1.2746367,2.15263,42.37963,None,None,None,None,1.0
1140000,1.32369,2.1631527,43.328182,4999.0,205.4999961256981,102.74999806284904,2299.714391708374,1.0
1150000,1.3338782,2.1142113,43.682304,4999.0,213.49999907345045,106.74999953672523,2325.659859061241,1.0
1160000,1.3167233,2.1037738,43.68315,4999.0,212.8333292188278,106.4166646094139,2250.965145031611,1.0
1170000,1.3209567,2.1268501,43.656097,4999.0,211.99999771515527,105.99999885757764,2181.9678999582925,1.0
1180000,1.3084341,2.123199,43.85737,None,None,None,None,1.0
1190000,1.3084663,2.0810091,43.03444,3799.25,159.1149466992938,79.5574733496469,1843.98051404953,1.0
1200000,1.2690095,2.1658504,44.09995,4999.0,209.33332857400333,104.66666428700167,2384.4247909386954,1.0
1210000,1.2195956,2.2104158,44.147114,4999.0,211.4999970116478,105.7499985058239,2311.7908349633217,1.0
1220000,1.1783854,2.2508526,44.041218,4999.0,215.99999803304672,107.99999901652336,2351.381266593933,1.0
1230000,1.224425,2.2954526,44.510197,None,None,None,None,1.0
1240000,1.3028193,2.254998,45.036568,4999.0,217.99999594688416,108.99999797344208,2415.5829615592957,1.0
1250000,1.3064922,2.2068653,45.411644,4999.0,212.4999967055046,106.2499983527523,2423.5130509138107,1.0
1260000,1.2951834,2.1885428,45.607056,4999.0,215.33332799604008,107.66666399802004,2368.2731227874756,1.0
1270000,1.2856046,2.197056,45.592587,4999.0,214.83333206902412,107.41666603451206,2248.279549678167,1.0
1280000,1.2774394,2.187766,45.5003,None,None,None,None,1.0
1290000,1.2904506,2.1494865,45.333294,4999.0,215.49999436468352,107.74999718234176,2351.059900919596,1.0
1300000,1.2500379,2.1517518,45.365047,4999.0,213.3333306601659,106.66666533008295,2338.556872367859,1.0
1310000,1.2262957,2.188274,45.538845,4999.0,212.62499892577762,106.31249946288881,2326.8751427531242,1.0
1320000,1.1323264,2.2401316,45.604176,2635.0,106.22279919311404,53.11139959655702,1250.1934578418732,1.0
1330000,1.146034,2.238823,44.75637,3402.0,137.81939458847046,68.90969729423523,1404.189118385315,1.0
1340000,1.1917264,2.2708783,46.092247,4999.0,211.49999809265137,105.74999904632568,2407.226505279541,1.0
1350000,1.2446932,2.2509522,46.4057,4999.0,214.99999452993507,107.49999726496753,2403.3221282958984,1.0
1360000,1.2561643,2.2175274,46.6996,4999.0,206.49999838888957,103.24999919444478,2375.557893594106,1.0
1370000,1.2632247,2.2293792,46.970722,4999.0,208.24999701976776,104.12499850988388,2300.744624733925,1.0
1380000,1.255402,2.2015402,47.069294,None,None,None,None,1.0
1390000,1.2422616,2.16498,46.916862,4999.0,215.9999967199595,107.99999835997976,2448.8235778013864,1.0
1400000,1.1982679,2.1577985,46.77764,4999.0,218.6666638435951,109.33333192179755,2341.435140053431,1.0
1410000,1.1279652,2.2046094,46.635525,4999.0,214.33332965592854,107.16666482796427,2329.7964845498404,1.0
1420000,1.0651339,2.160903,44.50362,2528.8,104.49403799069114,52.24701899534557,1127.7720184028149,1.0
1430000,1.0959795,2.312205,46.464874,4999.0,217.99999645084608,108.99999822542304,2317.506594657898,1.0
1440000,1.1460235,2.215941,45.91049,2868.0,119.6761972741806,59.8380986370903,1296.9198198318481,1.0
1450000,1.1595396,2.283462,46.809948,4999.0,210.7499977350235,105.37499886751175,2416.166495680809,1.0
1460000,1.2147031,2.2527812,47.222557,4999.0,210.99999619434433,105.49999809717217,2339.1525292396545,1.0
1470000,1.2155051,2.2487895,48.177246,4999.0,216.9999970793724,108.4999985396862,2257.589859485626,1.0
1480000,1.2813362,2.213776,48.782322,None,None,None,None,1.0
1490000,1.2648816,2.1620438,48.56442,4999.0,217.1666630199567,108.58333150997835,2352.788585424423,1.0
1500000,1.2511923,2.154372,48.071762,4999.0,220.50000023841858,110.25000011920929,2305.66694688797,1.0
1510000,1.2470007,2.1463182,47.799416,4999.0,212.99999423057307,106.49999711528653,2305.893518924713,1.0
1520000,1.2064306,2.1582942,47.43425,4999.0,210.12499640070018,105.06249820035009,2201.971783220768,1.0
1530000,1.1748725,2.191951,47.30269,4999.0,201.99999451637268,100.99999725818634,2225.0481917858124,1.0
1540000,1.1583449,2.23673,47.67954,4999.0,207.7499950961792,103.8749975480896,2294.245003581047,1.0
1550000,1.0857025,2.2736409,47.657642,4999.0,209.24999594688416,104.62499797344208,2351.0506060123444,1.0
1560000,1.0956358,2.223618,46.839394,4999.0,211.6666653842743,105.83333269213715,2286.766414721807,1.0
1570000,1.0777838,2.3020077,47.09,4999.0,213.49999947712058,106.74999973856029,2206.780326128006,1.0
1580000,1.152661,2.3472242,47.37504,None,None,None,None,1.0
1590000,1.2062352,2.2724273,47.854763,4999.0,206.16666341732102,103.08333170866051,2260.9102052052817,1.0
1600000,1.2632104,2.1964574,48.490627,4999.0,214.9999978542328,107.4999989271164,2317.277304172516,1.0
1610000,1.2697222,2.1790676,49.01412,4999.0,218.49999636411667,109.24999818205833,2255.178084373474,1.0
1620000,1.2734355,2.1378033,49.00649,4999.0,219.7499968247139,109.87499841235694,2244.4957355856895,1.0
1630000,1.252856,2.1670349,48.481785,4999.0,212.9999935302185,106.49999676510924,2205.5493502616882,1.0
1640000,1.2283773,2.1575396,48.39741,4999.0,209.74999406933784,104.87499703466892,2219.649571418762,1.0
1650000,1.2043867,2.1979525,48.653637,4999.0,213.24999593064422,106.62499796532211,2425.9810470342636,1.0
1660000,1.1452607,2.2078485,48.530636,4999.0,209.8333322785329,104.91666613926645,2399.7449054718018,1.0
1670000,1.1066628,2.2512374,48.5225,4999.0,214.74999593064422,107.37499796532211,2315.7231678962708,1.0
1680000,1.1315706,2.280858,48.363056,None,None,None,None,1.0
1690000,1.1619947,2.215043,48.484844,4999.0,215.1666642835286,107.5833321417643,2451.922892888387,1.0
1700000,1.2493196,2.1982596,49.160805,4999.0,210.49999690055847,105.24999845027924,2359.8901829719543,1.0
1710000,1.2350234,2.152902,49.583412,4999.0,202.99999837443465,101.49999918721733,2296.512627363205,1.0
1720000,1.2023139,2.1571023,49.61151,4999.0,218.74999807641143,109.37499903820571,2284.7037875652313,1.0
1730000,1.1942981,2.189653,49.253643,4999.0,216.99999692768324,108.49999846384162,2298.4974546432495,1.0
1740000,1.19692,2.1804633,48.90323,4999.0,211.74999587103957,105.87499793551979,2463.832681655884,1.0
1750000,1.1254339,2.2492206,49.059856,4999.0,220.99999696016312,110.49999848008156,2428.3534911870956,1.0
1760000,1.0896533,2.2509277,49.002758,4999.0,215.66666124175148,107.83333062087574,2389.330886999766,1.0
1770000,1.0665073,2.3146636,48.966743,4999.0,222.49999564886093,111.24999782443047,2305.3814322948456,1.0
1780000,1.0927793,2.3131351,48.506134,None,None,None,None,1.0
1790000,1.1088998,2.1359432,48.16759,4999.0,214.33333085884806,107.16666542942403,2385.614346345266,1.0
1800000,1.144708,2.0641189,48.256878,4369.5,192.1258969604969,96.06294848024845,2022.625957429409,1.0
1810000,1.1521543,2.1968594,49.47094,4999.0,217.74999268219108,108.87499634109554,2300.2040479183197,1.0
1820000,1.172128,2.1944036,50.12538,4999.0,216.66666485865912,108.33333242932956,2223.015426953634,1.0
1830000,1.2327703,2.142617,50.448586,4999.0,215.99999451637268,107.99999725818634,2251.0062284469604,1.0
1840000,1.1999961,2.0828478,50.20381,4999.0,207.2499991330551,103.62499956652755,2252.665729165077,1.0
1850000,1.1893502,2.1024384,50.0721,4999.0,216.74999817938078,108.37499908969039,2331.014332294464,1.0
1860000,1.1597244,2.1097631,49.69385,4999.0,212.99999551882502,106.49999775941251,2236.2542468706765,1.0
1870000,1.0820292,2.1446471,49.35213,4999.0,205.4999964237213,102.74999821186066,2213.0121326446533,1.0
1880000,1.079868,2.2390583,49.773342,None,None,None,None,1.0
1890000,1.0507355,2.265235,49.668736,4999.0,211.66666201571934,105.83333100785967,2350.1945616404214,1.0
1900000,1.1022485,2.2557118,49.59654,4999.0,212.99999846384162,106.49999923192081,2372.5281891822815,1.0
1910000,1.1070378,2.3063278,49.535637,4999.0,207.9999976293766,103.9999988146883,2216.4007654190063,1.0
1920000,1.1419768,2.253293,49.749893,4999.0,217.8333292188278,108.9166646094139,2180.4353885650635,1.0
1930000,1.2088854,2.1728978,49.326733,4459.0,189.35799658298492,94.67899829149246,1987.1293503046036,1.0
1940000,1.2285125,2.1722665,50.108746,4999.0,216.74999691412086,108.37499845706043,2307.577233672142,1.0
1950000,1.2264347,2.1994424,50.095024,4999.0,220.49999570846558,110.24999785423279,2482.5621466636658,1.0
1960000,1.150103,2.2156308,49.580654,4999.0,221.4999968012174,110.7499984006087,2331.2083332538605,1.0
1970000,1.1229817,2.2778049,49.676758,4999.0,215.99999850720633,107.99999925360316,2250.435416817665,1.0
1980000,1.0757385,2.3217611,49.221725,None,None,None,None,1.0
1990000,1.0771421,2.267286,49.021133,4999.0,218.3333273024376,109.1666636512188,2368.0987553596497,1.0
2000000,1.1492386,2.2953115,49.33834,4999.0,220.9999958872795,110.49999794363976,2421.042648911476,1.0
2010000,1.130148,2.2623062,49.01637,4999.0,221.74999822542304,110.87499911271152,2310.086792588234,1.0
2020000,1.1769142,2.2283213,49.555603,4999.0,216.99999829859007,108.49999914929504,2246.1928158601127,1.0
2030000,1.2250117,2.2097778,49.747047,4999.0,219.4999948279583,109.74999741397914,2124.1524327993393,1.0
2040000,1.2455031,2.113755,49.955986,4999.0,215.74999341368675,107.87499670684338,2366.3731727600098,1.0
2050000,1.2647945,2.097026,49.9559,4999.0,204.49999430507887,102.24999715253944,2298.759276866913,1.0
2060000,1.2252448,2.0707755,49.465054,4999.0,212.99999785244776,106.49999892622388,2260.608268260956,1.0
2070000,1.2489265,2.0966637,49.38955,4999.0,215.49999464914436,107.74999732457218,2173.4694051742554,1.0
2080000,1.1991371,2.1401951,49.411263,None,None,None,None,1.0
2090000,1.1533465,2.1823375,49.6138,4999.0,211.33333124538572,105.66666562269286,2353.8899869124093,1.0
2100000,1.1039113,2.1100187,48.0771,4711.0,191.3909289240837,95.69546446204185,2154.2817615667977,1.0
