Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
11440000,1.047922,3.2811716,29.22184,1373.4,55.72531856271671,44.580256279790774,287.8919835984707,1.0
11450000,1.0565776,3.2166162,29.13802,2564.5,108.4869981987431,86.78959965758258,600.600029617548,1.0
11460000,1.0630445,3.3782816,29.234812,4999.0,217.8333307992434,174.26666744876033,1242.927537759145,1.0
11470000,0.9918934,3.337951,28.520718,4999.0,216.28571243180028,173.02857254079677,1179.6799510376793,1.0
11480000,1.0420862,3.4736397,28.40923,4999.0,210.99999469518661,168.80000153183937,1111.0402867794037,1.0
11490000,1.0646987,3.5548272,28.436573,None,None,None,None,1.0
11500000,1.0709839,3.427554,28.28773,4218.0,179.15639454871416,143.3251189775765,1051.6645469665527,1.0
11510000,1.0756354,3.4088187,27.899006,4999.0,215.6249941214919,172.4999999254942,1214.4359222054482,1.0
11520000,1.0975187,3.351614,27.66351,4999.0,216.74999606475467,173.39999853563495,1170.568804383278,1.0
11530000,1.1034074,3.4423041,27.602072,None,None,None,None,1.0
11540000,1.0914208,3.566051,27.316288,None,None,None,None,1.0
11550000,1.049743,3.499728,27.118622,4999.0,217.7499978230917,174.20000060391612,1181.9833832979202,1.0
11560000,1.06568,3.4925447,27.205303,4999.0,215.7499971227371,172.60000308346935,1190.1738705039024,1.0
11570000,1.0432543,3.455815,26.975306,4999.0,220.99999660253525,176.8000012934208,1210.114639043808,1.0
11580000,1.0533663,3.544555,27.075798,4999.0,215.16666279057972,172.13333524918804,1201.8516102631886,1.0
11590000,0.9968409,3.3851511,26.53788,4999.0,216.07142429539402,172.8571442719549,1150.811300090381,1.0
11600000,1.0035672,3.60418,26.415434,2806.0,119.1886959807598,95.35096017015167,580.4926462173462,1.0
11610000,1.0081681,3.6522396,26.533426,605.0,21.379000186920166,17.103200525045395,109.80410432815552,1.0
11620000,1.0061138,3.511931,26.236307,4140.5,165.2290630141894,132.18325407306352,935.8186549345652,1.0
11630000,1.0367552,3.5848098,26.253984,4999.0,214.49999655107968,171.60000031845024,1185.3763751188915,1.0
11640000,1.07388,3.4968834,26.27497,3649.0,177.6800629379383,142.1440541014696,938.2638234297434,1.0
11650000,1.1013882,3.5980737,26.457657,None,None,None,None,1.0
11660000,1.0521799,3.5517616,26.329357,1768.0,74.14639830589294,59.31711947917938,416.28207778930664,1.0
11670000,1.0258818,3.517367,26.0286,4865.666666666667,207.19339447130915,165.75472014474994,1143.3546555836995,1.0
11680000,1.0271468,3.6107016,26.037174,4999.0,212.4999940666603,170.0000016191043,1203.7619321346283,1.0
11690000,1.009878,3.5244408,25.788158,4999.0,207.99999564886093,166.40000250935555,1187.3130753040314,1.0
11700000,1.0316631,3.6125367,25.744486,4999.0,214.99999774858588,171.9999996025581,1196.2162300348282,1.0
