Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
260000,1.431902,0.11059932,15.992655,1628.6,16.974076408147813,8.487038204073906,638.0646695613862,1.0
270000,1.430949,0.17632322,16.764313,1060.0,8.787798345088959,4.393899172544479,374.3914921283722,1.0
280000,1.394549,0.2216082,16.565807,2301.6666666666665,41.37279707849181,20.686398539245904,973.5003324349722,1.0
290000,1.4086052,0.2832168,17.813608,1582.4444444444443,16.57219618248443,8.286098091242215,594.0335197846094,1.0
300000,1.3837962,0.3737587,18.418142,3972.8,65.80523197303992,32.90261598651996,1561.934398984909,1.0
310000,1.3625839,0.46372834,18.775827,705.75,-3.6413520127534866,-1.8206760063767433,245.07667991518974,1.0
320000,1.374073,0.5384132,19.48678,2826.0,58.809594239108264,29.404797119554132,1143.8707559108734,1.0
330000,1.3741934,0.6200602,19.351034,3069.5,73.76089469928411,36.880447349642054,1215.6451627016068,1.0
340000,1.3494847,0.7594826,20.186138,3339.5,88.83189684152603,44.415948420763016,1305.3834341168404,1.0
350000,1.3736904,0.8727724,20.90622,2249.5,50.54989743724582,25.27494871862291,910.6109111309052,1.0
360000,1.3617408,0.9415457,21.25826,None,None,None,None,1.0
370000,1.4214047,1.0522662,22.086157,None,None,None,None,1.0
380000,1.4620558,1.1326275,23.038254,2743.3333333333335,69.45112972458203,34.725564862291016,1098.7857936223347,1.0
390000,1.4946117,1.2156247,24.420391,4083.6666666666665,110.84972776969273,55.42486388484637,1638.059543132782,1.0
400000,1.5227464,1.3186885,25.35479,4999.0,153.99999406844532,76.99999703422266,2060.555596033732,1.0
410000,1.4583708,1.1738359,24.286625,4139.8,111.37183312070556,55.68591656035278,1643.0180127859117,1.0
420000,1.5002772,1.2833021,25.829336,2976.714285714286,88.2615957384031,44.13079786920155,1208.2417628424507,1.0
430000,1.5327156,1.3069309,25.96006,3922.75,119.59024334565038,59.79512167282519,1570.4195466041565,1.0
440000,1.5625622,1.4457358,26.813408,None,None,None,None,1.0
450000,1.5959188,1.5130011,27.694996,None,None,None,None,1.0
460000,1.6072876,1.5212979,27.509111,None,None,None,None,1.0
470000,1.6660616,1.6533661,28.783876,None,None,None,None,1.0
480000,1.6617275,1.7190645,29.013952,4999.0,186.49999376863707,93.24999688431853,2066.797908306122,1.0
490000,1.6948311,1.7217586,30.308886,4999.0,176.99999135554148,88.49999567777074,1991.077246427536,1.0
500000,1.6985518,1.7512748,30.473581,4999.0,184.16666452994104,92.08333226497052,1989.9179510275524,1.0
510000,1.6716235,1.7678671,30.755123,4999.0,189.66666411270853,94.83333205635427,1905.8993660608928,1.0
520000,1.6319374,1.7544521,30.376974,4999.0,188.49999645715192,94.24999822857596,1915.7953909635544,1.0
530000,1.6487278,1.8008313,30.849314,4999.0,194.49999906800804,97.24999953400402,1864.3994131684303,1.0
540000,1.6674651,1.8360888,31.119501,None,None,None,None,1.0
550000,1.6426265,1.8731946,30.907799,None,None,None,None,1.0
560000,1.6435459,1.8864485,30.987604,None,None,None,None,1.0
570000,1.6584519,1.896349,31.499907,None,None,None,None,1.0
580000,1.6200292,1.8989781,31.628344,4999.0,194.5000011920929,97.25000059604645,1740.2094316482544,1.0
590000,1.6481819,1.9062304,31.88649,4999.0,195.1666645082878,97.5833322541439,1790.4293206532795,1.0
600000,1.6267517,1.9376217,31.916275,4999.0,195.83333318164418,97.91666659082209,1882.2073950767517,1.0
610000,1.612375,1.9370801,32.372524,4999.0,193.83333341102116,96.91666670551058,1757.3596827189128,1.0
620000,1.5609208,1.9461378,32.10347,4999.0,196.33333374922708,98.16666687461354,1816.4396308263142,1.0
630000,1.585535,2.006878,32.31334,4999.0,195.99999899350223,97.99999949675112,1803.5666661858559,1.0
640000,1.5857829,2.062688,32.495358,None,None,None,None,1.0
650000,1.5795385,2.0585637,32.432766,None,None,None,None,1.0
660000,1.5876212,2.066421,32.713917,None,None,None,None,1.0
670000,1.5695425,2.0970979,32.74755,None,None,None,None,1.0
680000,1.5708092,2.1101851,32.800247,4999.0,198.49999904632568,99.24999952316284,1775.6272916793823,1.0
690000,1.5917867,2.0715137,33.240143,4999.0,203.99999871582258,101.99999935791129,1869.4324739774067,1.0
700000,1.586006,2.052865,33.315884,4999.0,206.4999951015925,103.24999755079625,1875.2516074180603,1.0
710000,1.5788771,2.006129,33.462223,4999.0,205.66666245282008,102.83333122641004,1831.8704728285472,1.0
720000,1.5415324,1.9145863,33.108746,4571.25,186.89804699950037,93.44902349975018,1745.5541312098503,1.0
730000,1.5578798,2.0008342,33.63651,4999.0,205.16666323850708,102.58333161925354,1918.4383166631062,1.0
740000,1.5580778,2.0873322,34.199276,None,None,None,None,1.0
750000,1.5388669,2.1043544,34.49572,None,None,None,None,1.0
760000,1.483206,2.1040952,34.5589,None,None,None,None,1.0
770000,1.4784409,2.1665606,35.022514,None,None,None,None,1.0
780000,1.4612226,2.1587245,34.926174,None,None,None,None,1.0
790000,1.4638375,2.132538,35.154697,4999.0,209.16666452089945,104.58333226044972,2040.4163086414337,1.0
800000,1.4686168,2.0953183,35.598095,4999.0,209.16666619708607,104.58333309854304,2110.625648021698,1.0
810000,1.4705521,2.0520146,36.04935,4999.0,210.99999561727358,105.49999780863679,2038.301994085312,1.0
820000,1.4291323,2.0098872,36.070084,4999.0,206.56249573726382,103.28124786863191,2115.2712783813477,1.0
830000,1.4350806,2.0792193,36.448326,4999.0,211.83332913935496,105.91666456967748,2113.4963751633964,1.0
840000,1.3741128,2.1389205,37.02985,None,None,None,None,1.0
850000,1.3103297,2.200245,37.371437,None,None,None,None,1.0
860000,1.3192546,2.2121787,37.401146,None,None,None,None,1.0
870000,1.3361727,2.2506218,37.80721,None,None,None,None,1.0
880000,1.3297412,2.2725232,38.090675,None,None,None,None,1.0
890000,1.3146209,2.2194471,38.359837,4999.0,214.83333128512217,107.41666564256109,2137.569893439611,1.0
900000,1.3613673,2.146614,38.646317,4721.0,204.5555951805436,102.2777975902718,2139.680273413658,1.0
910000,1.3732015,2.1556213,39.27541,4999.0,214.83333086967468,107.41666543483734,2184.556318759918,1.0
920000,1.2830125,2.1700063,39.51816,4999.0,219.2142831118212,109.6071415559106,2201.4538244519913,1.0
930000,1.324629,2.187401,39.623085,4999.0,218.66666428973744,109.33333214486872,2220.8221130371094,1.0
940000,1.3552098,2.192841,39.952267,None,None,None,None,1.0
950000,1.3096595,2.1812336,40.20961,None,None,None,None,1.0
960000,1.3356386,2.1756465,40.281227,None,None,None,None,1.0
970000,1.309275,2.1746747,40.742527,None,None,None,None,1.0
980000,1.3562282,2.171289,40.936256,None,None,None,None,1.0
990000,1.3599194,2.1296713,41.210583,4999.0,211.83332990517374,105.91666495258687,2346.333745956421,1.0
1000000,1.3473859,2.0445516,40.970684,4999.0,207.49999610200757,103.74999805100379,2350.446622669697,1.0
1010000,1.3210292,2.0621645,41.502045,4999.0,206.49999821186066,103.24999910593033,2225.1708648204803,1.0
1020000,1.269174,2.0506265,41.528015,4999.0,208.71428358014342,104.35714179007171,2264.0367655413493,1.0
1030000,1.2349858,2.1252344,41.85632,4999.0,203.83333125710487,101.91666562855244,2277.7974071502686,1.0
1040000,1.2193059,2.1965477,42.273438,None,None,None,None,1.0
1050000,1.1987753,2.2561967,42.676098,None,None,None,None,1.0
1060000,1.2110362,2.2405353,42.373665,None,None,None,None,1.0
1070000,1.20465,2.2727075,42.32073,None,None,None,None,1.0
1080000,1.2381136,2.25789,42.96507,None,None,None,None,1.0
1090000,1.2720488,2.1935043,43.466812,4999.0,216.4999952397775,108.24999761988875,2281.025150934855,1.0
1100000,1.2940412,2.1297758,44.203815,4999.0,223.12499789826688,111.56249894913344,2317.193257033825,1.0
1110000,1.3299456,2.1229064,44.41645,4999.0,220.83333132664362,110.41666566332181,2242.9699699083963,1.0
1120000,1.2793621,2.101924,44.430565,4999.0,219.4999960890439,109.74999804452194,2254.839729513441,1.0
1130000,1.2822764,2.1330678,44.17806,4999.0,216.8333315831454,108.4166657915727,2315.483113924662,1.0
1140000,1.2681819,2.165452,44.353027,None,None,None,None,1.0
1150000,1.2064866,2.1954296,44.253845,None,None,None,None,1.0
1160000,1.2104807,2.1875865,44.122322,None,None,None,None,1.0
1170000,1.1772379,2.1955297,43.6527,2991.0,118.91099792718887,59.45549896359444,1285.1123539805412,1.0
1180000,1.2286706,2.120148,42.822952,4030.0,149.426596502463,74.7132982512315,1699.934591929118,1.0
1190000,1.291381,2.1809409,44.541885,4479.0,192.22899836234865,96.11449918117432,2130.918847680092,1.0
1200000,1.3327128,2.1556313,45.7405,4999.0,214.4999986277544,107.2499993138772,2389.676927089691,1.0
1210000,1.3329072,2.1166358,46.35355,4999.0,219.6666641921814,109.8333320960907,2325.7779582341514,1.0
1220000,1.3157665,2.0761364,46.291447,4999.0,214.0999980309047,107.04999901545234,2328.17069106102,1.0
1230000,1.266084,2.1395605,45.999336,4999.0,215.49999761447543,107.74999880723772,2403.5653355121613,1.0
1240000,1.2397596,2.2116563,46.478832,None,None,None,None,1.0
1250000,1.2671472,2.2141542,46.4085,None,None,None,None,1.0
1260000,1.2789357,2.198689,45.944767,3072.0,115.88539555668831,57.942697778344154,1374.1075448840857,1.0
1270000,1.3073596,2.2166607,46.5171,4999.0,216.99999722570647,108.49999861285323,2470.5069060325623,1.0
1280000,1.3036573,2.140411,46.988094,4999.0,215.83333084891396,107.91666542445698,2469.0978485743203,1.0
1290000,1.327625,2.0928128,47.22759,4999.0,213.24999786712578,106.62499893356289,2311.6649990081787,1.0
1300000,1.3696642,2.1249747,47.18746,4999.0,216.9999997887062,108.4999998943531,2237.209527015686,1.0
1310000,1.312033,2.0885289,47.017876,4999.0,215.49999877810478,107.74999938905239,2237.053036928177,1.0
1320000,1.3149482,2.083055,46.814148,4999.0,213.2499973855447,106.62499869277235,2273.716550350189,1.0
1330000,1.2397398,2.1312146,47.086372,4999.0,216.99999999866122,108.49999999933061,2338.849338054657,1.0
1340000,1.2001647,2.2398355,47.51254,None,None,None,None,1.0
1350000,1.2056727,2.2849147,47.80266,None,None,None,None,1.0
1360000,1.2420286,2.2570746,47.856434,4999.0,215.99999591440428,107.99999795720214,2502.0103302001953,1.0
1370000,1.2528452,2.2442164,47.96023,4999.0,219.99999356269836,109.99999678134918,2395.463114500046,1.0
1380000,1.2597153,2.2265832,48.345886,4999.0,218.16666544387894,109.08333272193947,2427.3193093935647,1.0
1390000,1.2747461,2.1527371,48.680096,4999.0,215.49999750204734,107.74999875102367,2300.3523658514023,1.0
1400000,1.3141826,2.1765459,48.920063,4999.0,224.49999776214827,112.24999888107413,2355.968250989914,1.0
1410000,1.2759203,2.1028664,48.706825,4999.0,220.49999578297138,110.24999789148569,2324.5188500881195,1.0
1420000,1.2420278,2.0920613,48.302017,4999.0,217.16666410729522,108.58333205364761,2377.3793345689774,1.0
1430000,1.1749179,2.131246,48.228416,4999.0,218.99999937415123,109.49999968707561,2338.4588614702225,1.0
1440000,1.1295854,2.1270928,46.69166,2730.5,107.95369791984558,53.97684895992279,1368.7321181297302,1.0
1450000,1.1412239,2.1945848,47.83263,None,None,None,None,1.0
1460000,1.2307309,2.2286732,48.317657,None,None,None,None,1.0
1470000,1.2712461,2.1598332,48.84149,4999.0,211.49999609321821,105.74999804660911,2404.031881093979,1.0
1480000,1.2699066,2.0748277,48.85618,4999.0,213.1666623643056,106.5833311821528,2329.2434147198996,1.0
1490000,1.2699898,2.0669281,48.708614,4999.0,212.1249961690628,106.0624980845314,2183.4607095718384,1.0
1500000,1.2347717,2.135933,48.599686,4999.0,217.9999963316368,108.9999981658184,2367.3341574668884,1.0
1510000,1.2021562,2.109986,48.56087,4999.0,217.74999581143493,108.87499790571746,2303.4666160345078,1.0
1520000,1.17496,2.080579,47.98992,4895.0,208.6006636308157,104.30033181540784,2359.2922818462052,1.0
1530000,1.1327349,2.2078228,48.571335,4999.0,212.99999856948853,106.49999928474426,2306.219633102417,1.0
1540000,1.1263508,2.2917182,48.536846,4999.0,218.99999821186066,109.49999910593033,2452.053463101387,1.0
1550000,1.1532341,2.3129828,48.523846,None,None,None,None,1.0
1560000,1.2130594,2.29933,48.899246,None,None,None,None,1.0
1570000,1.2338529,2.2801242,49.065273,4999.0,225.50000143051147,112.75000071525574,2356.768410682678,1.0
1580000,1.2317586,2.209546,49.311417,4999.0,217.83332855413514,108.91666427706757,2322.754742304484,1.0
1590000,1.2668544,2.1305375,49.819397,4999.0,223.24999703333015,111.62499851666507,2291.5091492533684,1.0
1600000,1.3305601,2.111852,49.858803,4999.0,223.4999921321869,111.74999606609344,2347.5468730926514,1.0
1610000,1.3322992,2.073728,49.491615,4999.0,219.49999700352782,109.74999850176391,2203.923022866249,1.0
1620000,1.3119323,2.0486112,49.14714,4999.0,215.99999720220998,107.99999860110499,2256.1125041643777,1.0
1630000,1.292797,2.1061738,49.082516,4999.0,212.49999898672104,106.24999949336052,2222.426130056381,1.0
1640000,1.267266,2.184154,49.332336,4999.0,208.99999725818634,104.49999862909317,2342.5849499702454,1.0
1650000,1.2416759,2.194288,49.55804,None,None,None,None,1.0
1660000,1.2033702,2.2161598,49.435066,None,None,None,None,1.0
1670000,1.1714525,2.26498,49.549427,4999.0,215.49999451637268,107.74999725818634,2418.5354945659637,1.0
1680000,1.1477742,2.26041,49.146904,4999.0,211.833331364595,105.9166656822975,2356.0335117181144,1.0
1690000,1.1706432,2.2308357,48.668518,4999.0,213.62499721348286,106.81249860674143,2194.4483594298363,1.0
1700000,1.2298613,2.2459755,49.0363,4999.0,223.99999499320984,111.99999749660492,2208.5340900421143,1.0
1710000,1.2414663,2.1555545,49.19765,4999.0,212.7499975101673,106.37499875508365,2290.338107585907,1.0
1720000,1.2565826,2.1196346,49.40715,4999.0,222.5833293579053,111.29166467895266,2273.5622553428016,1.0
1730000,1.274734,2.1501558,49.62875,4999.0,224.9999967488693,112.49999837443465,2190.171474456787,1.0
1740000,1.2460965,2.1778224,49.526787,4999.0,216.49999700352782,108.24999850176391,2338.0693221092224,1.0
1750000,1.222321,2.142529,49.131004,None,None,None,None,1.0
1760000,1.2357825,2.1996815,49.2709,None,None,None,None,1.0
1770000,1.1973885,2.2250514,49.396835,4999.0,219.99999809265137,109.99999904632568,2443.624047756195,1.0
1780000,1.1728063,2.2088413,49.04878,4999.0,214.99999639302646,107.49999819651323,2328.941599448522,1.0
1790000,1.2080356,2.166166,49.278217,4999.0,211.49999714441947,105.74999857220973,2343.7173167467117,1.0
1800000,1.1930285,2.1700587,48.836853,4506.0,186.09859855339164,93.04929927669582,2115.8886411190033,1.0
1810000,1.2247136,2.1628077,49.28762,4999.0,213.33333287457936,106.66666643728968,2309.516535679499,1.0
1820000,1.2458802,2.107104,49.14654,4999.0,211.74999860607204,105.87499930303602,2312.803945839405,1.0
1830000,1.2427325,2.1633284,49.186325,4999.0,212.49999397993088,106.24999698996544,2190.1752185821533,1.0
1840000,1.1954085,2.2022884,49.24879,4999.0,213.74999615416164,106.87499807708082,2382.6872144937515,1.0
1850000,1.1881583,2.2163024,48.56737,4009.0,169.69799795746803,84.84899897873402,1950.570258140564,1.0
1860000,1.1991088,2.2332845,49.25232,None,None,None,None,1.0
1870000,1.2153509,2.219759,49.18189,4999.0,None,None,None,1.0
1880000,1.2156683,2.1761806,49.19542,4999.0,214.49999386797813,107.24999693398907,2399.630564610163,1.0
1890000,1.2195549,2.162352,49.15881,4999.0,217.62499467894668,108.81249733947334,2286.1318447589874,1.0
1900000,1.2386696,2.155353,49.127132,4999.0,215.74999776214827,107.87499888107413,2314.348939061165,1.0
1910000,1.228086,2.1464555,48.95693,4999.0,214.7499955567764,107.3749977783882,2255.908069372177,1.0
1920000,1.1880931,2.1233566,48.875084,4999.0,214.39999772096053,107.19999886048026,2319.166646337509,1.0
1930000,1.1601418,2.191116,49.10009,4999.0,215.99999690055847,107.99999845027924,2265.271933555603,1.0
1940000,1.110437,2.2334242,48.951286,3767.0,162.91306380430856,81.45653190215428,1808.8207755883534,1.0
1950000,1.1552511,2.2792711,48.749638,4999.0,219.49999478191603,109.74999739095801,2410.7295808792114,1.0
1960000,1.175587,2.3536003,48.648457,None,None,None,None,1.0
1970000,1.2373825,2.283507,49.030704,None,None,None,None,1.0
1980000,1.227729,2.2550888,49.399006,4999.0,218.83332813690262,109.41666406845131,2398.901875972748,1.0
1990000,1.2340692,2.1747758,49.64072,4999.0,219.87499637767905,109.93749818883953,2311.8896701931953,1.0
2000000,1.2727354,2.1931252,49.514626,4999.0,217.49999558657873,108.74999779328937,2279.7711856365204,1.0
2010000,1.2516333,2.135095,49.21521,4999.0,217.99999749660492,108.99999874830246,2215.7876962423325,1.0
2020000,1.2595971,2.1016662,48.951595,4999.0,215.37499483473948,107.68749741736974,2246.333600461483,1.0
2030000,1.2309681,2.132922,48.908073,4999.0,213.4999944838928,106.7499972419464,2295.5294613838196,1.0
2040000,1.2229856,2.1389146,48.98096,4999.0,214.99999548813017,107.49999774406508,2312.821678241094,1.0
2050000,1.1506591,2.102911,48.774773,2596.5,105.48049914836884,52.74024957418442,1234.4588918685913,1.0
2060000,1.1578497,2.1986787,49.36737,None,None,None,None,1.0
2070000,1.166956,2.164977,48.742756,None,None,None,None,1.0
2080000,1.1846163,2.1687088,49.075516,4999.0,216.33332993408354,108.16666496704177,2383.615711927414,1.0
2090000,1.2061425,2.131461,49.175137,4999.0,208.12499741942156,104.06249870971078,2314.9801322817802,1.0
2100000,1.2122877,2.1407719,49.421463,4999.0,217.9999977783882,108.9999988891941,2292.365224957466,1.0
2110000,1.2058415,2.100947,49.4747,4999.0,214.2500009672367,107.12500048361835,2156.140179038048,1.0
2120000,1.2480584,2.0747046,49.222115,4999.0,220.62499541044235,110.31249770522118,2280.9000302553177,1.0
2130000,1.2342689,2.053423,49.469913,4999.0,218.49999952316284,109.24999976158142,2339.105273246765,1.0
2140000,1.2270195,2.0553303,49.39257,4999.0,218.24999941751594,109.12499970875797,2410.6018624305725,1.0
2150000,1.2098055,2.0968957,49.498016,4999.0,209.99999668926466,104.99999834463233,2368.916760444641,1.0
2160000,1.1846461,2.1445525,49.46335,None,None,None,None,1.0
2170000,1.1937314,2.1756263,49.729008,None,None,None,None,1.0
2180000,1.1630542,2.1804261,49.370174,4999.0,217.16666175743254,108.58333087871627,2389.4949774742126,1.0
2190000,1.1809278,2.173188,49.175995,4999.0,213.12499786779517,106.56249893389759,2334.699540257454,1.0
2200000,1.2241887,2.1864207,49.30052,4999.0,217.49999859929085,108.74999929964542,2260.3249604701996,1.0
2210000,1.2274923,2.1457114,49.39393,4999.0,215.99999823898543,107.99999911949271,2254.8520251512527,1.0
2220000,1.2615794,2.0696661,49.439545,4999.0,218.49999795854092,109.24999897927046,2294.4927549362183,1.0
2230000,1.2429447,2.0641723,49.328003,4999.0,215.9999940666603,107.99999703333015,2284.2096638679504,1.0
2240000,1.2118709,2.0963297,49.310802,4999.0,215.99999929830665,107.99999964915332,2320.221232652664,1.0
2250000,1.1937944,2.153214,49.506496,4999.0,216.4999963180744,108.2499981590372,2330.6477966308594,1.0
2260000,1.1702045,2.2324123,49.847763,None,None,None,None,1.0
2270000,1.1996156,2.2140477,49.629406,4999.0,None,None,None,1.0
2280000,1.1839198,2.169064,49.19806,3382.6666666666665,161.61744729362545,80.80872364681272,1879.9901418685913,1.0
2290000,1.1934319,2.1657715,49.017326,4999.0,215.12499559603748,107.56249779801874,2373.9414128661156,1.0
2300000,1.209761,2.1908085,49.04734,4999.0,213.24999877810478,106.62499938905239,2277.4907541275024,1.0
2310000,1.2430729,2.1954613,49.293373,4999.0,213.24999667570228,106.62499833785114,2289.2208466529846,1.0
2320000,1.260516,2.1424143,49.27441,4999.0,217.24999557435513,108.62499778717756,2336.582612991333,1.0
2330000,1.2883812,2.1162958,49.518993,4999.0,217.4999938282417,108.74999691412086,2402.8613533973694,1.0
2340000,1.2831757,2.1430266,49.305683,4999.0,218.74999552965164,109.37499776482582,2339.6566874980927,1.0
2350000,1.2753521,2.1581376,49.206627,4999.0,220.5,110.25,2256.0012296438217,1.0
2360000,1.2410448,2.1845808,49.32918,None,None,None,None,1.0
2370000,1.2388605,2.221041,49.55819,None,None,None,None,1.0
2380000,1.2071152,2.2101543,49.258938,4999.0,216.33333237787397,108.16666618893699,2455.838636716207,1.0
2390000,1.1888391,2.2006142,48.79085,4999.0,216.74999780819053,108.37499890409526,2344.2791769504547,1.0
2400000,1.2247504,2.211703,48.96523,4999.0,218.7499978840351,109.37499894201756,2266.6097675561905,1.0
2410000,1.2315365,2.1790218,48.994377,4999.0,217.49999810621375,108.74999905310688,2208.1573503017426,1.0
2420000,1.2564124,2.1304998,49.066406,4999.0,216.7499950582569,108.37499752912845,2274.3767678141594,1.0
2430000,1.2875847,2.1185284,49.44509,4999.0,218.49999263614882,109.24999631807441,2346.3438372612,1.0
2440000,1.2881703,2.105146,49.282135,4999.0,216.49999544024467,108.24999772012234,2303.4468190670013,1.0
2450000,1.2909623,2.1150417,48.87464,4999.0,215.99999725818634,107.99999862909317,2231.7983140945435,1.0
2460000,1.2684417,2.1263912,48.788868,None,None,None,None,1.0
2470000,1.2744361,2.120949,49.157772,None,None,None,None,1.0
2480000,1.1984559,2.114443,49.57405,4999.0,212.6666641921814,106.3333320960907,2343.9757647514343,1.0
2490000,1.1959367,2.1225529,49.571255,4999.0,213.37499653481063,106.68749826740532,2326.5885712504387,1.0
2500000,1.1849333,2.1862342,49.61463,4662.0,197.7340628793851,98.86703143969255,2160.963797569275,1.0
2510000,1.1762213,2.2064967,49.377533,4999.0,216.249998477404,108.124999238702,2253.1274251937866,1.0
2520000,1.1953481,2.1716874,49.184967,4999.0,210.499998036772,105.249999018386,2156.595810254415,1.0
2530000,1.205158,2.2177997,49.222763,4999.0,221.99999672174454,110.99999836087227,2280.342957496643,1.0
2540000,1.2195113,2.2063591,49.54383,4999.0,222.2499952587532,111.1249976293766,2244.644876241684,1.0
2550000,1.2720592,2.2003396,50.277576,4999.0,227.49999560281867,113.74999780140934,2186.106193780899,1.0
2560000,1.3025407,2.134331,50.72198,None,None,None,None,1.0
2570000,1.331878,2.0710845,50.73689,None,None,None,None,1.0
2580000,1.2894796,1.9628428,50.376083,4999.0,219.33332766006546,109.66666383003273,2260.8044498761496,1.0
2590000,1.274674,1.9516624,49.900517,4999.0,214.9999962056463,107.49999810282316,2111.8829204440117,1.0
2600000,1.272193,2.0417597,49.786896,4999.0,208.66666336765047,104.33333168382524,2234.8245792388916,1.0
2610000,1.2597728,2.1387718,50.05348,4999.0,203.4999948143959,101.74999740719795,2101.8824087381363,1.0
2620000,1.2508451,2.213943,50.31177,4999.0,205.66666455885084,102.83333227942542,2203.676192045212,1.0
2630000,1.2532972,2.2910182,50.687073,4999.0,211.9999971985817,105.99999859929085,2434.3221685886383,1.0
2640000,1.2334534,2.304692,50.42258,4999.0,212.24999904632568,106.12499952316284,2275.595893740654,1.0
2650000,1.247238,2.3301907,50.07087,4999.0,215.99999798700446,107.99999899350223,2345.1525554656982,1.0
2660000,1.2809035,2.3432012,50.21528,None,None,None,None,1.0
2670000,1.2974148,2.2699564,50.16813,None,None,None,None,1.0
2680000,1.3126783,2.1688282,50.174557,4999.0,216.66666156053543,108.33333078026772,2356.7751064300537,1.0
2690000,1.307921,2.0701613,50.412476,4999.0,221.12499613926047,110.56249806963024,2274.080428957939,1.0
2700000,1.3231242,2.035862,50.269203,4999.0,218.99999821007563,109.49999910503782,2221.874898672104,1.0
2710000,1.2952603,2.0617206,49.855965,4999.0,216.9999964372837,108.49999821864185,2110.1288422346115,1.0
2720000,1.317836,2.1571264,49.950596,4999.0,213.66666389415818,106.83333194707909,2207.0652849674225,1.0
2730000,1.2538886,2.2185647,50.491413,4999.0,213.49999972910155,106.74999986455077,2363.6530961990356,1.0
2740000,1.2308364,2.3105838,50.90583,4999.0,213.00000025198096,106.50000012599048,2468.8151844739914,1.0
2750000,1.2234161,2.2701364,50.224815,4999.0,215.49999678134918,107.74999839067459,2422.2433663606644,1.0
2760000,1.2652684,2.369127,50.490013,None,None,None,None,1.0
2770000,1.3033384,2.266438,50.19833,None,None,None,None,1.0
2780000,1.2963434,2.1978195,50.73833,4999.0,218.83333047052534,109.41666523526267,2458.58004061381,1.0
2790000,1.2977496,2.1304567,51.22137,4999.0,214.49999613247928,107.24999806623964,2301.9792055487633,1.0
2800000,1.3119825,2.0636199,51.65897,4999.0,215.99999651223575,107.99999825611788,2361.166982650757,1.0
2810000,1.3073652,2.0064766,51.348522,4999.0,214.4999941289425,107.24999706447124,2195.197831392288,1.0
