Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
210000,0.67126507,-0.21105334,3.6703289,320.80645161290323,-1.7577540014059312,-0.3515509108622228,89.53937823169174,1.0
220000,0.6368593,-0.19330685,3.0031352,296.3142857142857,-2.489987489931724,-0.49799759532598886,67.42066718002452,1.0
230000,0.6540342,-0.16915531,3.422536,326.9642857142857,-2.2784820507312644,-0.45569645549202786,92.73270456030451,1.0
240000,0.72961754,-0.16203241,3.1972916,398.64,-1.5019490662962198,-0.30038989630217355,118.35909380887945,1.0
250000,0.6873314,-0.14375184,3.1946898,392.72,-1.3157431924343108,-0.26314871698617937,112.03498903751374,1.0
260000,0.69823575,-0.11247003,3.3527281,387.72727272727275,-1.8168827475359042,-0.3633765142100553,113.56337322791417,1.0
270000,0.6184299,-0.10969958,2.9767864,458.6842105263158,-1.5365039619960283,-0.30730093211719867,123.53522422439174,1.0
280000,0.6468909,-0.10972006,2.7497747,558.3636363636364,-1.114653235132044,-0.2229307322678241,152.85521236265248,1.0
290000,0.62418324,-0.09362057,2.952728,438.42857142857144,-0.8852946126744861,-0.17705887254504932,126.9223165710767,1.0
300000,0.7497746,-0.09201916,3.3050659,476.45,-1.4509788006544113,-0.2901958435773849,153.62967343330382,1.0
310000,0.7107627,-0.084554955,3.263414,513.1176470588235,0.9531776098644033,0.19063548568417044,171.5556476922596,1.0
320000,0.72871584,-0.07889432,3.070615,557.0,1.6768008407793547,0.33536023254457276,166.34655559337452,1.0
330000,0.72791606,-0.050125856,3.1688411,481.8,1.82688075825572,0.3653761902824044,152.3534020960331,1.0
340000,0.7950196,-0.023105055,3.4172373,544.8666666666667,1.9749876836935678,0.3949975003798803,172.19054284095765,1.0
350000,0.55731565,-0.031397033,3.0669854,560.6818181818181,0.2674738697030328,0.05349486151879484,179.6529442031275,1.0
360000,0.6854224,-0.023957627,3.1708724,497.57142857142856,3.8242191834883257,0.7648437778380784,151.99695542420852,1.0
370000,0.63229656,-0.0073229643,2.9125881,455.95,1.4072212606668473,0.2814441680908203,138.57741338610649,1.0
380000,0.62285185,-0.015022695,2.8839207,509.82608695652175,1.2869751738465351,0.2573949352878591,140.7534164711833,1.0
390000,0.6228472,0.0029032035,2.9429724,469.10526315789474,2.5986458924081592,0.5197290509111352,148.60862047970295,1.0
400000,0.64197093,0.017969681,2.8996844,463.3,1.192248787198748,0.23844969343571437,131.49167731830053,1.0
410000,0.649675,-0.008299955,2.661918,513.3478260869565,3.1725228856439176,0.634504569289477,147.74690987202138,1.0
420000,0.5834461,-0.005726112,2.5156958,373.1666666666667,1.9836677610874176,0.39673344294230145,98.7077156392091,1.0
430000,0.59572065,0.032463208,2.8607388,450.14285714285717,4.090972317116601,0.8181944631394886,133.34516004579407,1.0
440000,0.580283,0.054097276,2.827308,443.24,3.9943050915002822,0.7988609836995602,140.09390694379806,1.0
450000,0.5321793,0.040788226,2.6744025,419.44,6.779824726581573,1.3559649658203126,122.36295631170273,1.0
460000,0.52834696,0.103266306,3.0801108,383.55,4.632821914396788,0.9265644120934763,115.23221662170009,1.0
470000,0.5889164,0.07495584,2.765633,456.6923076923077,4.212593521232958,0.8425187451971902,136.31955872752047,1.0
480000,0.5493021,0.07550096,2.698787,372.32142857142856,4.743529270802226,0.9487059000613434,104.32027690857649,1.0
490000,0.5104557,0.12052331,2.6785927,371.25,4.695496991828636,0.9390994281404548,99.29673222590375,1.0
500000,0.5650171,0.13578433,2.8648787,371.48,3.1228647023439406,0.6245729829370975,101.99144971847534,1.0
510000,0.47076783,0.14141922,2.6380744,416.23809523809524,5.497782468795776,1.0995565930550748,115.10491251877762,1.0
520000,0.49387467,0.12638418,2.6078744,481.0,5.38220101967454,1.0764402051766713,123.42218457659085,1.0
530000,0.4231539,0.16137443,2.6768143,390.8695652173913,3.404122449133707,0.6808245505975641,112.99110241768801,1.0
540000,0.5273545,0.15009424,2.4611294,420.1923076923077,3.6469083027197766,0.7293817819311068,104.66068530627169,1.0
550000,0.53866917,0.20326361,2.3819356,368.037037037037,6.913954298083599,1.3827910122389977,89.38256079417009,1.0
560000,0.55548674,0.2041646,2.4501238,413.25,6.246992757320404,1.2493986496329308,107.92042967796326,1.0
570000,0.47984976,0.2492783,3.0173843,393.3809523809524,5.441740934550762,1.088348200544715,113.25237799882889,1.0
580000,0.48305914,0.18510303,3.021937,505.68,3.4305752243684684,0.6861150120587453,152.80415409187907,1.0
590000,0.4368644,0.21177097,2.9238272,432.28,5.265818816694346,1.0531638027592138,106.32587665590373,1.0
600000,0.46937826,0.18640688,2.65002,458.14285714285717,2.181520862877369,0.43630418702960017,137.95166995385662,1.0
610000,0.41197258,0.16705376,2.491416,485.6521739130435,4.1575143026269,0.8315027437132337,137.8991527473149,1.0
620000,0.53544754,0.18893832,2.984502,460.7916666666667,5.190284280727307,1.0380568330486615,137.71842491130033,1.0
630000,0.43567246,0.18850823,2.7294555,387.3333333333333,4.2399054779892875,0.8479811339860871,107.11281842170726,1.0
640000,0.3585844,0.16375113,2.7301393,482.0,4.15943243629054,0.8318865201190898,135.16656896432764,1.0
650000,0.3506005,0.104746014,2.2728631,451.4,2.5270408886671065,0.5054081867635251,118.24903916099043,1.0
660000,0.46107423,0.16386215,3.0317357,505.72727272727275,1.8700375617905096,0.37400747886435554,158.85017444722854,1.0
670000,0.44727424,0.20289953,2.702408,414.1,5.043347688097703,1.008669643417785,116.59860651665612,1.0
680000,0.40241867,0.17386588,2.6292684,437.5652173913044,5.54670071726044,1.1093402101347845,125.26658008235972,1.0
690000,0.4315657,0.18273486,2.804611,464.8181818181818,3.8136733147231014,0.7627347667108882,137.11675731262022,1.0
700000,0.37571147,0.13435945,2.5432663,462.65,3.7745411947369574,0.7549081724137068,132.70578382015228,1.0
710000,0.41549993,0.12817243,2.5538871,504.5882352941176,2.0742363736909977,0.41484734196873274,142.052616659771,1.0
720000,0.38597208,0.13460723,2.4484801,501.1818181818182,0.7991287545724348,0.15982562269676814,137.15475257486105,1.0
730000,0.4119773,0.09552871,2.6619139,441.60714285714283,4.008672289550304,0.8017344735562801,140.43828353392226,1.0
740000,0.45919517,0.1485065,2.791025,430.1818181818182,5.3911642879247665,1.0782328732311726,132.21934737603772,1.0
750000,0.4932299,0.15249516,2.856119,448.4117647058824,7.614353351733264,1.5228707799140144,144.82806708751355,1.0
760000,0.3943667,0.13774915,2.7397435,475.57142857142856,4.918895951339176,0.983779217515673,143.97318483392397,1.0
770000,0.5140605,0.1760038,3.1470337,491.35,5.783060330152511,1.1566122032701969,142.4521818537265,1.0
780000,0.41819558,0.14689212,2.5340462,531.2608695652174,6.730574983617534,1.3461149454764698,162.6243712955519,1.0
790000,0.50963163,0.18102339,2.692176,457.3809523809524,7.00236263019698,1.4004725544225602,138.47235093833436,1.0
800000,0.4576217,0.18933542,2.8147593,478.90909090909093,6.335309873927724,1.2670620016076348,141.78543837368488,1.0
810000,0.44418225,0.18574077,2.698849,454.29411764705884,6.2825888570617225,1.2565178406589173,136.8066722706837,1.0
820000,0.4583123,0.16893984,2.6122577,556.05,3.687181629240513,0.7374362122267485,170.24808435235173,1.0
830000,0.4203513,0.12743042,2.6926808,517.5238095238095,2.311639598437718,0.46232774960143225,153.57221839328608,1.0
840000,0.3537584,0.13897114,2.5716658,423.3,1.7337695360183716,0.3467538217572789,105.30370203287978,1.0
850000,0.4382957,0.12614594,2.7293196,541.6315789473684,4.072001302242279,0.8144001325592398,169.35740088634194,1.0
860000,0.38466597,0.11759431,2.6648722,552.3333333333334,6.312000708447562,1.2624002463287778,188.77201358187529,1.0
870000,0.37536672,0.1597756,2.728371,534.8571428571429,5.676134530987058,1.135226872705278,161.9794355921802,1.0
880000,0.40298828,0.13758628,2.8700252,472.45,3.960621510446072,0.7921241357922554,143.4256491586566,1.0
890000,0.39536184,0.16272324,2.5820227,455.7647058823529,4.317294688785777,0.8634589980630314,134.05649998959373,1.0
900000,0.30055633,0.08216172,2.3437326,472.16,0.6419177781790495,0.1283835469124218,118.3741012349492,1.0
910000,0.37352246,0.1198977,2.64987,406.67857142857144,0.6403050708770752,0.12806091576814652,112.51586070444435,1.0
920000,0.37274188,0.116334155,2.8880842,537.7368421052631,5.895220420190266,1.179043954326993,184.93005423150248,1.0
930000,0.39254108,0.15139885,2.9091706,469.8235294117647,4.036485295546682,0.8072969791920561,136.52299013675042,1.0
940000,0.42650664,0.13652219,2.8644688,496.4583333333333,6.042684404800336,1.2085368807117145,144.37513577224067,1.0
950000,0.3365364,0.109041475,2.5033984,398.9166666666667,2.2733678855001926,0.4546734569594264,107.97084025867905,1.0
960000,0.42929858,0.16261043,2.6573958,481.42105263157896,4.843874577628939,0.9687749043499169,139.80338429827412,1.0
970000,0.29153177,0.08868652,2.1486275,368.5,2.0017490916781955,0.40034973317826233,99.7813204806988,1.0
980000,0.40912047,0.15282191,2.6070287,433.2,2.7686107527642023,0.5537220358493782,116.7604093643881,1.0
990000,0.3913771,0.14449956,2.6532497,530.4545454545455,7.187419266863302,1.4374838550998406,164.97673766653645,1.0
1000000,0.4351082,0.1251999,2.7892568,435.1363636363636,3.43463755060326,0.6869274032386866,125.87280205772682,1.0
1010000,0.36350477,0.12084683,2.6667418,457.27777777777777,4.750023581087589,0.9500045157555077,141.66172756130496,1.0
1020000,0.36027333,0.10423821,2.550532,558.1052631578947,3.423727933513491,0.6847454532980919,156.01412052818034,1.0
1030000,0.3754764,0.07619982,2.2681258,488.5833333333333,3.6791679145147405,0.7358334969418744,130.6809157707418,1.0
1040000,0.3725554,0.15153785,2.7557616,440.4,1.4734410896897316,0.2946881476789713,131.5931260704994,1.0
1050000,0.32240832,0.040917158,2.224842,415.56,2.229377188682556,0.44587534695863723,111.68565972948134,1.0
1060000,0.29507354,0.0730017,2.25425,360.07142857142856,0.29128681868314743,0.05825725117964404,88.02271335265998,1.0
1070000,0.35910633,0.06302577,2.544975,416.40909090909093,1.9148559109731154,0.38297105411236937,127.69847813519564,1.0
1080000,0.3486399,0.045197222,2.3863735,410.28,0.5624320386694028,0.11248629067379695,97.98449145372098,1.0
1090000,0.37797785,0.0628356,2.752697,476.95652173913044,2.4632921571081337,0.4926583492620425,146.7071408541365,1.0
1100000,0.34322998,0.041753143,2.5388222,399.69565217391306,4.105167606224616,0.8210334206620852,122.45681697068115,1.0
1110000,0.39025864,0.04170415,2.780258,490.7,1.1533215783536435,0.23066419307142497,134.54975420171394,1.0
1120000,0.35967502,0.077957466,2.5065963,456.35,3.697060965001583,0.7394121155142784,120.44173745065928,1.0
1130000,0.35525233,0.05251477,2.460693,422.6842105263158,3.0568430157084214,0.611368542831195,125.98470586606939,1.0
1140000,0.39809114,0.057449672,2.6226933,546.3333333333334,3.9310683086514473,0.7862134664319456,156.6332230505844,1.0
1150000,0.31721166,0.05003653,2.3121152,423.4583333333333,2.139723066402518,0.4279445126328779,104.11136322695276,1.0
1160000,0.3858844,0.06416482,2.5727627,454.5238095238095,2.117510364814238,0.4235019998794252,142.1047081231055,1.0
1170000,0.42618605,0.079765745,2.902795,470.1,3.2933692806645443,0.6586738336635264,135.76101953771553,1.0
1180000,0.324147,0.029445462,2.3861744,426.9166666666667,1.581969223022461,0.3163937538862228,110.66684491991997,1.0
1190000,0.3918401,0.070274904,2.4886909,430.3076923076923,1.6197860166430473,0.3239570449894437,114.89362772941016,1.0
1200000,0.34402472,0.076906346,2.3471549,395.17391304347825,2.6197924328886946,0.5239583312169366,111.36016179734598,1.0
1210000,0.43265274,0.09955119,2.71687,462.30434782608694,4.053809762001038,0.8107619272625964,146.67548401459405,1.0
1220000,0.29742286,0.0730616,2.2966745,365.57142857142856,0.8220778629183769,0.16441551495630008,85.59720010883532,1.0
1230000,0.41078016,0.04790956,2.5004337,535.8125,2.4602681315607495,0.492053546425369,148.26316100814276,1.0
1240000,0.4398789,0.05852366,2.5393775,452.56,3.1332013309001923,0.6266401268187023,151.03088201742088,1.0
1250000,0.42297763,0.041673012,2.8228507,399.61538461538464,3.162297385710257,0.6324594095349312,113.27404719922278,1.0
1260000,0.42981282,0.05428898,2.4650583,509.11764705882354,5.00680072274473,1.0013601862721973,137.53810608428387,1.0
1270000,0.36356553,0.07295381,2.5737062,428.5,2.8047120858121803,0.560942346851031,124.91611771340723,1.0
1280000,0.4577036,0.112837024,2.7592747,513.8823529411765,5.046989575904958,1.0093978297184496,162.8318091192666,1.0
1290000,0.3971814,0.079666056,2.7996032,477.8636363636364,3.1902738999236715,0.6380546733059667,132.49512163007802,1.0
1300000,0.42345256,0.06994466,2.586952,468.2083333333333,3.0956511112550893,0.6191301920140783,137.4652581064341,1.0
1310000,0.3623004,0.07210626,2.4815042,398.7826086956522,0.9835661636746448,0.19671314695607062,114.81845107511617,1.0
1320000,0.41649032,0.08712498,2.7265432,484.95238095238096,2.506341318786144,0.5012681689113379,130.7515115611255,1.0
1330000,0.42250592,0.08806622,2.6544516,397.7142857142857,1.4291829073970967,0.28583648885515606,112.23899535394527,1.0
1340000,0.3350321,0.042982966,2.5418172,409.92857142857144,1.4427724714790071,0.2885544105832066,113.51828661401358,1.0
1350000,0.40380365,0.05657158,2.591253,429.2,2.679921040534973,0.5359841099381447,133.78549236424269,1.0
1360000,0.44119325,0.05131017,2.8945448,446.57142857142856,3.4447825182051885,0.6889563000627926,135.66794968671388,1.0
1370000,0.37052518,0.06399306,2.5321379,412.3181818181818,3.59831005199389,0.7196619700301777,118.1615434085781,1.0
1380000,0.43707648,0.07043582,2.8802457,494.6363636363636,4.201747020537203,0.8403492972932078,149.77826207607393,1.0
1390000,0.45426655,0.094100386,2.7904718,441.57894736842104,5.449285038991978,1.0898570441885997,138.45378768100943,1.0
1400000,0.36965966,0.06323161,2.588198,491.04761904761904,3.08413502573967,0.6168267989442462,147.72599205729506,1.0
1410000,0.4213285,0.10589297,2.921766,480.3478260869565,4.559635838736659,0.9119271133904872,149.04727759228453,1.0
1420000,0.45325932,0.115096696,2.738813,500.3809523809524,5.528020161957968,1.1056039812309402,152.19346962212808,1.0
1430000,0.46875998,0.13103862,2.9538558,499.8,7.172000891283939,1.4344002047651692,154.14029373717494,1.0
1440000,0.39744613,0.10873402,2.635201,438.5652173913044,3.274234308550755,0.6548468274995685,130.02596195228398,1.0
1450000,0.4663829,0.13477378,2.9025373,469.94117647058823,4.393977582454681,0.8787955760079271,154.29678553430472,1.0
1460000,0.42617783,0.117751315,2.6749928,520.85,5.161261273920536,1.0322521824389697,148.6606640455313,1.0
1470000,0.40781304,0.09829793,2.5201514,436.4761904761905,4.896438828536442,0.9792877737255323,140.3110650096621,1.0
1480000,0.4425344,0.09916587,2.6940746,560.4347826086956,5.7913652035323056,1.1582728695463052,150.94134453040633,1.0
1490000,0.41279665,0.12944175,2.6870925,388.0952380952381,4.243473659862172,0.8486946865238927,126.17899293689565,1.0
1500000,0.45146376,0.12983848,2.613088,451.88461538461536,5.19944088101387,1.039888167977333,130.6936007118225,1.0
1510000,0.5215182,0.17555188,3.070372,431.3181818181818,6.160852773034054,1.232170640774395,136.7495849530172,1.0
1520000,0.41045955,0.17773457,2.7417014,398.1304347826087,5.714261590138726,1.142852323534696,121.91311772945134,1.0
1530000,0.5099494,0.18563153,2.947171,477.7142857142857,6.013277207102094,1.2026554314153535,148.58419059500807,1.0
1540000,0.44913194,0.16148609,2.6163,452.95652173913044,6.022766148266585,1.2045532085973283,128.3234668260683,1.0
1550000,0.43935776,0.17752975,2.7409103,490.63157894736844,6.692822167747899,1.3385643755134784,155.87072936484688,1.0
1560000,0.47723493,0.18156901,2.6517515,431.56,0.5866867672829401,0.11733731875816981,122.68583625129291,1.0
1570000,0.4323624,0.14207214,2.7154856,457.6842105263158,5.394261761851933,1.0788523059176363,154.54511247672465,1.0
1580000,0.46380106,0.17593054,3.0537941,464.69565217391306,5.679260818660259,1.1358521595597266,147.84595104455948,1.0
1590000,0.4540525,0.15015137,2.796521,458.16,4.951251116270821,0.9902501346853873,146.17252158295983,1.0
1600000,0.4663483,0.16685067,2.9747818,469.6842105263158,5.835021030902863,1.167004196718335,142.08072746656836,1.0
1610000,0.46727416,0.15828496,2.687237,481.95,6.028539858110573,1.2057080074901814,146.86891760045418,1.0
1620000,0.44144517,0.16695628,2.7576609,467.94117647058823,7.291045139233272,1.458209045438303,144.13454812268415,1.0
1630000,0.41362873,0.13109119,2.6418514,503.39130434782606,3.559114212575166,0.7118228175069975,152.76873154589987,1.0
1640000,0.49082398,0.19276728,3.0147078,450.3333333333333,6.56708636879921,1.313417330739044,155.40793376158746,1.0
1650000,0.46312374,0.18084832,3.0146365,461.2857142857143,6.353181970970971,1.2706363935555731,150.6749410443008,1.0
1660000,0.49420503,0.16473772,2.7738543,454.0,8.163455135442995,1.6326910839839415,137.64636253582484,1.0
1670000,0.47486052,0.17871274,2.617596,468.30434782608694,6.8166270942791645,1.3633253681270971,134.38000706383838,1.0
1680000,0.41729176,0.16758743,2.534116,422.8181818181818,5.448655214499343,1.0897310594604774,123.64649480699815,1.0
1690000,0.4497982,0.16089574,2.4985929,454.1363636363636,4.263400881127878,0.8526801463555206,131.34695395403966,1.0
1700000,0.52166164,0.18607634,3.0326796,465.6190476190476,6.982340683043003,1.3964681893587112,160.201266143471,1.0
1710000,0.4608718,0.16892251,2.941722,490.05263157894734,6.025080780684948,1.2050161939114332,163.57892538146115,1.0
1720000,0.47230893,0.12400771,2.603807,448.0833333333333,5.645367627342542,1.1290734373033047,140.17165563256518,1.0
1730000,0.474451,0.17206274,2.6588075,450.7142857142857,6.509791436649504,1.3019582675326438,132.57008107804828,1.0
1740000,0.48093262,0.16913208,2.6414702,563.3888888888889,7.818689945671293,1.5637379814353254,175.84709575151405,1.0
1750000,0.40455967,0.19245133,2.3741634,460.40909090909093,4.988164391029965,0.9976329017769207,122.59634490577842,1.0
1760000,0.50785035,0.17466074,2.684,506.5652173913044,5.3404533940812815,1.0680906717544016,153.91031384208927,1.0
1770000,0.52704257,0.19031353,2.8938973,453.55,6.802674971128765,1.3605348479590917,144.6409483840689,1.0
1780000,0.45501176,0.17379154,2.3705697,422.8095238095238,5.475128268653696,1.0950255424461581,123.79688182439317,1.0
1790000,0.5280616,0.17592566,3.03678,526.2727272727273,7.6436374241655525,1.528727435591546,171.63116819563913,1.0
1800000,0.46901792,0.14207111,2.6308343,456.95454545454544,6.116819125684825,1.2233638109808618,135.77887984060428,1.0
1810000,0.39054784,0.16062096,2.7381136,467.15,5.582741312682629,1.1165481969714164,138.9383868571371,1.0
1820000,0.48064587,0.17187625,2.627282,522.0,5.319372374387014,1.0638744694491227,161.49279157817364,1.0
1830000,0.44149813,0.2087081,2.664972,433.8181818181818,5.935164639895612,1.1870329098945314,124.62681473757733,1.0
1840000,0.44519874,0.17383318,2.519624,470.69565217391306,4.33740967641706,0.867481879727996,128.85617769120827,1.0
1850000,0.47260308,0.18843979,2.7240655,414.0952380952381,4.714915332340059,0.9429829826667195,135.39739861008934,1.0
1860000,0.52394843,0.2071115,2.7237968,485.04545454545456,4.578310056166216,0.9156620516018434,135.66375461754134,1.0
1870000,0.5468759,0.20401002,3.0541034,437.35,3.7846606224775314,0.7569321423768998,134.58784693646012,1.0
1880000,0.2716041,0.0946738,1.7382466,391.0,1.635508900651565,0.32710168625299746,93.66094586707186,1.0
1890000,0.41376236,0.1498489,2.450092,542.6666666666666,1.0603126999404695,0.21206243129240143,122.24595423142117,1.0
1900000,0.43623087,0.15511107,2.379734,484.39130434782606,5.953982895070856,1.1907964912666515,159.29117011956194,1.0
1910000,0.49597096,0.17006989,3.1341588,525.7894736842105,4.6671609550714495,0.933432237803936,159.26012130454183,1.0
1920000,0.47654518,0.1596672,2.6583478,467.45,6.808422098034306,1.3616843474538702,142.68466734846956,1.0
1930000,0.48448807,0.14548922,2.5575325,503.77777777777777,5.085489726728863,1.0170979425311089,137.60812505293222,1.0
1940000,0.39199084,0.1513001,2.463646,486.5217391304348,4.309677832892963,0.8619353819106307,146.57600375185055,1.0
1950000,0.36230484,0.114500895,2.257793,464.9583333333333,3.9910232248129667,0.7982046135045864,127.57632193223711,1.0
1960000,0.36575896,0.14716755,2.398352,410.2857142857143,2.6116770193690346,0.5223353503360635,107.40106938735005,1.0
1970000,0.36332726,0.12585936,2.171616,451.6,3.5189613461494447,0.7037921319405238,118.56900806940781,1.0
1980000,0.37036818,0.08547027,2.2988083,560.3636363636364,1.6754564548080617,0.3350911435078491,135.4793824565819,1.0
1990000,0.3274985,0.07010336,2.122283,435.5217391304348,2.51669714373091,0.5033392467252586,106.5306747295671,1.0
2000000,0.4419488,0.14078842,2.4976382,439.5,2.7838011234998703,0.5567601181566715,110.4602289436385,1.0
2010000,0.49789143,0.0993926,2.8309588,489.75,3.6370343758414188,0.7274068585441759,156.4522910953771,1.0
2020000,0.45239538,0.11057085,2.798319,478.8695652173913,5.838487736556841,1.1676975809361623,151.44702264342618,1.0
2030000,0.29700845,0.083317816,2.0044272,390.5217391304348,1.5260004906550697,0.30520015760608343,89.09033633375783,1.0
2040000,0.46824595,0.09207429,2.5140915,493.3157894736842,4.565432848114717,0.9130864766867537,141.25772727192626,1.0
2050000,0.34063625,0.11100592,2.2023091,390.5,3.844896231378828,0.768979142109553,114.28963884885334,1.0
2060000,0.38636386,0.1335822,2.6744437,536.4285714285714,4.685029997002511,0.9370058480472792,134.42507839318188,1.0
2070000,0.40019923,0.1207294,2.4518027,478.5652173913044,2.795131355524063,0.5590262618725714,115.50904595052825,1.0
2080000,0.3541011,0.17688909,2.4071577,456.4736842105263,6.3380639600126365,1.2676128235302473,135.11891808113893,1.0
2090000,0.37954643,0.14859109,2.4594586,456.1363636363636,3.875182332027526,0.7750363126397133,108.20242796057747,1.0
2100000,0.3253578,0.11149474,1.9568084,398.04545454545456,2.7342097487138664,0.5468418575499369,81.19090784730835,1.0
2110000,0.37005633,0.12289826,2.1115866,570.6,5.951361307501793,1.1902722138911486,170.79735932427138,1.0
2120000,0.39866877,0.1461889,2.5354686,493.25,5.362301145493984,1.072460164129734,127.38925698966486,1.0
2130000,0.3474456,0.10524961,2.3946607,476.95652173913044,2.072874145074324,0.41457466273145244,126.13499170952392,1.0
2140000,0.3909494,0.16221885,2.5445998,533.8421052631579,3.7667415633797647,0.7533481408841908,144.5473329141736,1.0
2150000,0.40405977,0.15980476,2.51125,445.45454545454544,4.130510278723457,0.826101933859966,123.89564169887109,1.0
2160000,0.37528682,0.15005478,2.3812308,423.6363636363636,3.484691626646302,0.6969383220103654,116.04440825411902,1.0
2170000,0.41528937,0.11531489,2.4237006,442.0,4.064467745522658,0.8128934179743131,106.24965284826612,1.0
2180000,0.38739136,0.16321756,2.3850367,457.11764705882354,3.893224553150289,0.778644863735227,126.59812338255784,1.0
2190000,0.41561875,0.120681316,2.5245793,515.32,4.085034711907308,0.8170068360244235,152.49375925708833,1.0
2200000,0.41605884,0.16871312,2.5039842,476.89473684210526,4.9656011838662,0.9931201821095065,131.0258693976671,1.0
2210000,0.372911,0.13442437,2.214663,491.23809523809524,4.508310266516426,0.901661965996027,131.38993745441456,1.0
2220000,0.4043624,0.16950876,2.7748973,518.0,6.802401073276997,1.3604801293462514,146.33256755452604,1.0
2230000,0.39249498,0.16748004,2.6114705,488.55555555555554,6.248623405893643,1.2497246455815103,132.31312054631093,1.0
2240000,0.47943366,0.19403328,2.515318,561.5882352941177,6.627907069290385,1.3255813533768934,135.86797002986393,1.0
2250000,0.4641206,0.16253553,2.0488734,453.68,4.836717415601015,0.9673434905707836,123.61312763266324,1.0
2260000,0.34176442,0.118398994,2.0201843,394.77777777777777,1.8034868059413773,0.360697234980762,88.79458420128296,1.0
2270000,0.50491303,0.17553352,2.2881598,511.36842105263156,3.5601261854171753,0.7120251439046115,127.18709652574034,1.0
2280000,0.5362326,0.16411775,2.481037,498.2857142857143,6.438058057001659,1.28761160160814,139.09832490079376,1.0
2290000,0.4813498,0.16746572,2.6189492,438.36842105263156,6.53234628317031,1.306469259952957,120.86451052692296,1.0
2300000,0.46979836,0.1804202,2.6027987,501.95454545454544,7.417000847783956,1.4834001966836778,129.68804812998067,1.0
2310000,0.46852645,0.17886429,2.4325945,467.95238095238096,6.226705796661831,1.2453410909289406,120.99034417911787,1.0
2320000,0.43541595,0.21896069,2.6258528,415.2173913043478,5.446557335231615,1.089311453797247,127.42528989813898,1.0
2330000,0.4717849,0.18892099,2.575411,498.5238095238095,7.91923895194417,1.583847825903268,139.73402912222915,1.0
2340000,0.48130292,0.21024811,2.6175547,461.5,7.765000721439719,1.5530001495499164,141.46655284663075,1.0
2350000,0.5440523,0.22160892,2.8663683,521.25,6.99110105757912,1.398220179292063,152.5235033589221,1.0
2360000,0.33799103,0.14596842,2.1230085,411.5833333333333,3.951634243130684,0.7903268036122123,114.06249005779591,1.0
2370000,0.46143958,0.17964888,2.5880153,494.1363636363636,5.008627115384392,1.0017253837507705,137.30679392734157,1.0
2380000,0.50238436,0.23294114,2.7378392,467.06666666666666,7.339440927902857,1.4678880915045738,137.30499072662786,1.0
2390000,0.41051838,0.16589667,2.2856257,523.7647058823529,7.572448325507781,1.514489574029165,146.26625223512596,1.0
