Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
1230000,0.40115404,0.7143162,2.4791946,459.52,10.093503928965045,5.046751964482523,142.73632766062482,1.0
1240000,0.48108447,0.7145545,2.7394967,478.72727272727275,8.706783114671707,4.353391557335853,146.1095525386557,1.0
1250000,0.35616168,0.7245523,2.3126261,434.42105263157896,8.912999421358109,4.456499710679054,132.98737179843658,1.0
1260000,0.38003278,0.6192899,2.3566294,540.8421052631579,6.508126097477295,3.2540630487386477,145.53650308057496,1.0
1270000,0.40883055,0.8156472,2.8994198,459.3157894736842,9.276357264503053,4.638178632251527,130.92486145026908,1.0
1280000,0.3816678,0.63870746,2.2878706,410.22222222222223,7.65849570516083,3.829247852580415,117.81505529512975,1.0
1290000,0.3764107,0.73337597,2.5025208,463.1363636363636,9.72535390880975,4.862676954404875,124.38438616508871,1.0
1300000,0.40990734,0.7992509,2.6623838,469.3157894736842,9.195409645375452,4.597704822687726,137.9114141084352,1.0
1310000,0.40869364,0.7110983,2.4869483,484.04761904761904,8.950608481963476,4.475304240981738,146.2422211979893,1.0
1320000,0.37852493,0.6768947,2.4037068,456.2608695652174,6.473764267628607,3.2368821338143037,114.14394366941617,1.0
1330000,0.43946996,0.6714732,2.6026144,450.95,8.55960917621851,4.279804588109255,129.53306713346393,1.0
1340000,0.3677064,0.59055614,2.0142634,493.9,7.92601901255548,3.96300950627774,120.44376748290378,1.0
1350000,0.48386338,0.69280046,2.5625057,465.39130434782606,8.515416500846976,4.257708250423488,123.88100682138263,1.0
1360000,0.42671645,0.68309295,2.424016,471.14285714285717,8.357951309531927,4.1789756547659636,127.8604505323428,1.0
1370000,0.36426654,0.52113914,1.9618844,390.4642857142857,6.2788491849122305,3.1394245924561153,95.4157575396956,1.0
1380000,0.47341385,0.828697,2.5657184,473.72222222222223,9.293943468067381,4.6469717340336905,119.43345900407682,1.0
1390000,0.36815727,0.7310604,1.9952192,489.0,8.782951409440665,4.3914757047203326,121.93130776068817,1.0
1400000,0.38982394,0.7664452,2.4132202,456.04347826086956,7.517286171245834,3.758643085622917,117.02616023920659,1.0
1410000,0.35577404,0.7029128,2.3878136,517.1578947368421,8.817420024620858,4.408710012310429,144.81716379009825,1.0
1420000,0.37029567,0.6529531,2.1947346,440.8181818181818,6.275271852416071,3.1376359262080356,110.70083694198084,1.0
1430000,0.4467809,0.75187045,2.4602199,433.22727272727275,8.049517444250258,4.024758722125129,116.04123980938245,1.0
1440000,0.371052,0.72652596,2.2447286,404.12,7.598975433111191,3.7994877165555954,109.69408682309091,1.0
1450000,0.4292253,0.6601083,2.4306927,462.0,8.782399201765656,4.391199600882828,119.96026229598404,1.0
1460000,0.4608168,0.8661405,2.8163486,457.85714285714283,7.384418175156627,3.6922090875783136,113.59169687450465,1.0
1470000,0.36687762,0.6244635,2.098489,364.12,5.526975538730621,2.7634877693653106,103.78532013593241,1.0
1480000,0.35567665,0.6010363,2.0326633,457.36,7.008326858356595,3.5041634291782975,128.42227009905503,1.0
1490000,0.39201084,0.75995517,2.525639,386.1666666666667,5.054390505280184,2.527195252640092,91.45296849622189,1.0
1500000,0.4116013,0.7472363,2.6827402,473.04545454545456,10.752381963736337,5.376190981868168,151.04705919973986,1.0
1510000,0.3705759,0.78274363,2.3733253,432.6818181818182,7.254171745428308,3.627085872714154,101.56799222975546,1.0
1520000,0.42886093,0.85830784,2.6237853,448.77272727272725,8.243151524237224,4.121575762118612,121.07446154679305,1.0
1530000,0.37232137,0.7747552,2.1277184,459.59090909090907,9.016877561807632,4.508438780903816,118.9944873936502,1.0
1540000,0.3371205,0.82646686,2.4235113,445.6666666666667,8.189549342356623,4.094774671178311,116.31489613149316,1.0
1550000,0.408989,0.82366216,2.2945735,457.8,7.056146744638681,3.5280733723193407,122.13393661782206,1.0
1560000,0.36364052,0.7642876,2.5694366,378.51851851851853,6.221591790931092,3.110795895465546,83.552483110265,1.0
1570000,0.3840628,0.70519567,2.3463137,451.3333333333333,8.849375142306089,4.4246875711530445,130.03912292839414,1.0
1580000,0.40444493,0.73411417,2.4463935,450.85714285714283,10.109499646164476,5.054749823082238,116.53510182421887,1.0
1590000,0.3875584,0.80525106,2.6392221,474.8636363636364,8.622312327118024,4.311156163559012,137.23702139973528,1.0
1600000,0.47583583,0.8575343,2.9367616,475.625,10.641472979595786,5.320736489797893,136.67589240632094,1.0
1610000,0.35284555,0.7841046,2.3199081,452.45,8.542251814941043,4.2711259074705215,115.9785021201058,1.0
1620000,0.36052203,0.72331136,2.2355816,522.6666666666666,7.8492718560790475,3.9246359280395238,130.42058397204065,1.0
1630000,0.4714021,0.76580423,2.6212592,461.95,7.907409067451954,3.953704533725977,123.65423702350381,1.0
1640000,0.46898496,0.69676554,2.5781326,465.4166666666667,9.760882695515951,4.880441347757976,137.29326260488597,1.0
1650000,0.4190996,0.78072727,2.5603623,486.0,9.244715158484484,4.622357579242242,136.8960429216784,1.0
1660000,0.4534499,0.7947833,2.6261604,522.1578947368421,10.791156920947527,5.3955784604737635,149.8310128791138,1.0
1670000,0.3974887,0.7202319,2.273786,469.89473684210526,8.829649182222784,4.414824591111392,132.2276311671012,1.0
1680000,0.42743784,0.7720919,2.4426281,517.2105263157895,10.501619997287268,5.250809998643634,127.67891047787117,1.0
1690000,0.42235485,0.700862,2.3237607,510.5,9.238608064976605,4.619304032488302,139.1324478053906,1.0
1700000,0.39155617,0.74018705,2.0670934,448.56,7.450087275803089,3.7250436379015444,94.05056482172571,1.0
1710000,0.38388816,0.70098275,2.2475345,384.04761904761904,7.303942231904893,3.6519711159524464,103.81959504572885,1.0
1720000,0.4709479,0.70677775,2.3102396,485.05263157894734,10.086999416351318,5.043499708175659,129.18764192311974,1.0
1730000,0.46601295,0.7403376,2.4487882,450.0833333333333,10.534782412151495,5.2673912060757475,136.775875029621,1.0
1740000,0.48874936,0.88346326,2.7242708,560.1052631578947,12.163989120256156,6.081994560128078,157.75044996589423,1.0
1750000,0.48831537,0.87817687,2.5262966,468.10526315789474,10.274599258836947,5.137299629418473,125.74893387430386,1.0
1760000,0.49190146,0.7955277,2.348737,475.85,9.129629167914391,4.564814583957196,119.59828808257589,1.0
1770000,0.46774527,0.8539921,2.5681589,461.95238095238096,12.012714914585414,6.006357457292707,129.18637192453943,1.0
1780000,0.41483423,0.730889,2.2710896,479.7826086956522,8.90409507870674,4.45204753935337,132.06688839566428,1.0
1790000,0.4267759,0.81438947,2.5365722,455.72727272727275,8.249562747607177,4.124781373803589,129.09848502420672,1.0
1800000,0.4562526,0.7256875,2.3505857,434.04,9.072991372346879,4.536495686173439,127.59508528313948,1.0
1810000,0.50292593,0.88133734,2.7220182,461.0,9.657599135488272,4.828799567744136,126.73386398196453,1.0
1820000,0.43958554,0.86979747,2.512697,475.90909090909093,10.336435510268943,5.168217755134472,141.40118348159805,1.0
1830000,0.5027994,0.834162,2.4886441,476.57142857142856,10.785437340360312,5.392718670180156,136.99374135171698,1.0
1840000,0.48096335,0.86622214,2.6643245,474.89473684210526,9.932188206248814,4.966094103124407,141.27123328738364,1.0
1850000,0.47990593,0.86363924,2.5648148,471.9130434782609,9.86403246348103,4.932016231740515,127.05568658469322,1.0
1860000,0.506322,0.94977593,2.8406937,493.8666666666667,10.13435954650243,5.067179773251215,142.34414307400584,1.0
1870000,0.4883098,0.7692684,2.4137926,512.7916666666666,11.126407460620007,5.563203730310003,148.22478504270597,1.0
1880000,0.47287416,0.84481406,2.3148522,458.59090909090907,8.958189388178289,4.479094694089144,101.52806939262082,1.0
1890000,0.52055913,0.922945,2.2926025,505.1,10.371754733638632,5.185877366819316,143.4519715942604,1.0
1900000,0.43906048,0.80810934,2.4435344,450.7083333333333,9.675932336598635,4.837966168299317,141.79244086338926,1.0
1910000,0.49063623,0.9178064,2.6505756,453.6666666666667,9.048662972721187,4.524331486360594,120.1536207381022,1.0
1920000,0.47147208,0.7890086,2.4943864,486.69565217391306,10.92419909523881,5.462099547619405,142.57345903903732,1.0
1930000,0.5472427,0.8664205,2.5623684,484.3,11.405388759939294,5.702694379969647,125.77284754909526,1.0
1940000,0.5441531,0.8943065,2.562834,450.0,11.03856780340797,5.519283901703985,132.89348944460386,1.0
1950000,0.5394081,0.84703875,2.409699,478.95238095238096,10.881608259948818,5.440804129974409,137.3078433522235,1.0
1960000,0.53062254,0.8571389,2.513602,488.5,10.068765884963796,5.034382942481898,142.32587202222203,1.0
1970000,0.5057489,0.85595024,2.4364336,400.2083333333333,9.086424289892117,4.543212144946058,118.97800026378052,1.0
1980000,0.5089712,0.8758877,2.5790422,468.3333333333333,12.168037691286631,6.084018845643316,134.61022237860155,1.0
1990000,0.50294363,0.9356918,2.4578714,437.1304347826087,11.521068925442902,5.760534462721451,116.93327141344754,1.0
2000000,0.46993575,0.79159236,2.2533293,426.5416666666667,8.226991088905683,4.113495544452841,115.02786410528643,1.0
2010000,0.49729007,0.91707414,2.5189571,421.0952380952381,7.367961219024091,3.6839806095120453,106.09369644299815,1.0
2020000,0.5177621,0.93829775,2.465147,497.1904761904762,10.519408670209703,5.259704335104852,139.13433852289538,1.0
2030000,0.60277754,0.953331,2.625483,479.09090909090907,11.4513802641914,5.7256901320957,137.5492424443766,1.0
2040000,0.5839493,0.9082403,2.658043,453.0,11.56826318631118,5.78413159315559,132.37924952016445,1.0
2050000,0.63190204,0.99263316,2.847114,451.44444444444446,12.576177206304338,6.288088603152169,131.51159162181688,1.0
2060000,0.55318886,0.94520354,2.474701,479.4,10.143919096440078,5.071959548220039,127.51478560150309,1.0
2070000,0.46817234,0.9744225,2.32843,431.0,9.739059334993362,4.869529667496681,130.24018505804708,1.0
2080000,0.6148037,0.9433648,2.6138186,451.04347826086956,12.076040922353664,6.038020461176832,132.3770238282547,1.0
2090000,0.596431,1.0413454,2.6565535,506.6666666666667,13.684180178457783,6.842090089228892,147.9234064551669,1.0
2100000,0.49021077,0.93717754,2.2577507,416.7391304347826,10.22079934074503,5.110399670372515,110.96364977311359,1.0
2110000,0.573569,1.0002258,2.546654,460.35,11.382729282975196,5.691364641487598,130.9916964055039,1.0
2120000,0.5724872,0.85419315,2.2040036,459.04,10.967991335391998,5.483995667695999,114.56460644511506,1.0
2130000,0.5541355,0.9983906,2.352894,431.75,11.713449437916278,5.856724718958139,116.96804640471964,1.0
2140000,0.54941225,0.8921456,2.4844804,433.4583333333333,10.07977420091629,5.039887100458145,130.1493268558701,1.0
2150000,0.51698303,0.9757071,2.3563097,443.94736842105266,10.332062482833862,5.166031241416931,119.75367504999188,1.0
2160000,0.5733808,0.857557,2.4842665,477.84615384615387,11.243863393068313,5.621931696534157,140.4159119560267,1.0
2170000,0.5477526,0.8817126,2.3217008,447.42857142857144,9.637726392258298,4.818863196129149,119.36518122385975,1.0
2180000,0.52653176,0.89164484,2.3845131,517.9473684210526,12.729054826829168,6.364527413414584,141.17421484949753,1.0
2190000,0.44906574,0.8049481,2.1063375,515.4736842105264,12.347119015455245,6.173559507727623,146.70613529310214,1.0
2200000,0.45240435,0.8966274,2.3937714,416.1923076923077,7.286732693513234,3.643366346756617,107.03477364477995,1.0
2210000,0.53309697,0.91514295,2.6214578,470.2173913043478,11.704179310798645,5.852089655399323,127.53876814249779,1.0
2220000,0.55109984,0.9709745,2.3984423,452.85714285714283,11.817789848361697,5.908894924180848,113.82251549419016,1.0
2230000,0.44164366,0.87148607,2.3246636,475.125,11.428704420202656,5.714352210101328,123.78267059570767,1.0
2240000,0.50318515,0.8241573,2.265817,453.0,8.8466993222634,4.4233496611317,125.09746841820954,1.0
2250000,0.49052188,0.9027119,2.3155327,475.65,11.929669231176376,5.964834615588188,140.64579848211724,1.0
2260000,0.48934105,0.8725264,2.3547754,495.85,11.950629527866841,5.9753147639334205,121.35361100092919,1.0
2270000,0.48917484,0.77987695,2.4254818,470.0,9.051274407655,4.5256372038275,117.16092500167724,1.0
2280000,0.5215911,0.9791394,2.5253363,431.6111111111111,11.176683736278823,5.588341868139412,128.68054250042005,1.0
2290000,0.53041226,0.87718666,2.5614383,451.95,12.084409534931183,6.042204767465591,136.50396468371326,1.0
2300000,0.51742786,0.9092878,2.4018972,463.60869565217394,12.059251425058946,6.029625712529473,126.05522032813978,1.0
2310000,0.58028156,0.9780703,2.5614784,525.8181818181819,14.121908391063863,7.060954195531932,157.27878432848428,1.0
2320000,0.558637,1.0020767,2.53449,447.0833333333333,12.347882854441801,6.173941427220901,133.73727528747017,1.0
2330000,0.5565791,0.97593707,2.552839,430.125,12.392941262573004,6.196470631286502,130.36424768004994,1.0
2340000,0.42679676,0.89875525,2.3413134,470.625,10.280674188164994,5.140337094082497,124.1945553316707,1.0
2350000,0.4618223,0.8475753,2.317368,488.95454545454544,10.8338264958425,5.41691324792125,132.83266284854324,1.0
2360000,0.4639564,0.8772404,2.409273,450.2,9.306325453480607,4.6531627267403035,131.36314780235682,1.0
2370000,0.44187492,0.84034896,2.281113,454.2962962962963,8.014870750052589,4.0074353750262945,112.00267945363677,1.0
2380000,0.41546252,0.8309907,2.3479118,466.0,10.073265850543976,5.036632925271988,106.86423826018914,1.0
2390000,0.47590065,0.83317024,2.4907832,481.6666666666667,10.320132461479968,5.160066230739984,135.5845722502437,1.0
2400000,0.43096843,0.8472345,2.3030307,418.5652173913044,9.120726570995016,4.560363285497508,118.1637268097415,1.0
2410000,0.48488137,0.94078225,2.7961118,528.6190476190476,13.144980935887856,6.572490467943928,168.6918255559973,1.0
2420000,0.49458972,0.9057559,2.4798086,471.6,12.730479202233255,6.3652396011166275,125.375799247736,1.0
2430000,0.4882371,0.93332034,2.6095178,461.65,10.932469362020493,5.4662346810102465,131.5324693522125,1.0
2440000,0.4380901,0.85041887,2.5863023,483.1818181818182,10.494072244925933,5.2470361224629665,137.91734219131865,1.0
